timestamp,rack_id,module_id,cell_id,voltage,current,temp,soc,soh
2025.7.1 0:00,R01,M01,C22,3.6896,3.412,31.241,90.429,97.202
2025.7.1 0:00,R01,M01,C23,3.6196,3.658,29.294,70.501,98.312
2025.7.1 0:00,R01,M01,C24,3.6145,3.345,30.628,89.502,96.719
2025.7.1 0:00,R01,M01,C25,3.6352,3.442,30.224,87.539,95.543
2025.7.1 0:00,R01,M01,C26,3.6554,3.388,28.113,94.482,95.985
2025.7.1 0:00,R01,M01,C27,3.6227,3.506,25.227,76.453,98.439
2025.7.1 0:00,R01,M01,C28,3.657,3.387,26.361,91.311,97.378
2025.7.1 0:00,R01,M01,C29,3.6795,3.48,25.908,91.653,98.566
2025.7.1 0:00,R01,M01,C30,3.7197,3.385,25.047,86.702,98.238
2025.7.1 0:00,R01,M01,C31,3.6683,3.376,28.93,69.992,98.132
2025.7.1 0:00,R01,M01,C32,3.6327,3.693,30.094,93.618,96.286
2025.7.1 0:00,R01,M01,C33,3.7236,3.36,30.504,86.125,96.486
2025.7.1 0:00,R01,M01,C34,3.7123,3.257,29.59,90.451,95.459
2025.7.1 0:00,R01,M01,C35,3.6098,3.739,28.164,85.804,98.746
2025.7.1 0:00,R01,M01,C36,3.6186,3.322,25.132,86.185,95.414
2025.7.1 0:00,R01,M01,C37,3.6352,3.216,29.209,85.666,98.994
2025.7.1 0:00,R01,M01,C38,3.6788,3.453,25.142,71.847,98.304
2025.7.1 0:00,R01,M01,C39,3.7414,3.264,30.946,91.734,95.979
2025.7.1 0:00,R01,M01,C40,3.7332,3.545,29.631,89.728,96.393
2025.7.1 0:00,R01,M01,C41,3.6633,3.299,27.098,72.832,99.377
2025.7.1 0:00,R01,M01,C42,3.7338,3.286,31.243,85.765,97.091
2025.7.1 0:00,R01,M01,C43,3.7446,3.222,27.864,86.47,95.643
2025.7.1 0:00,R01,M01,C44,3.601,3.393,26.064,70.372,97.595
2025.7.1 0:00,R01,M01,C45,3.6821,3.394,31.06,93.158,96.928
2025.7.1 0:00,R01,M01,C46,3.6189,3.408,27.195,94.816,98.461
2025.7.1 0:00,R01,M01,C47,3.7468,3.375,28.618,88.256,95.537
2025.7.1 0:00,R01,M01,C48,3.7269,3.254,30.218,92.167,98.29
2025.7.1 0:00,R01,M02,C01,3.6224,3.707,27.897,93.524,98.759
2025.7.1 0:00,R01,M02,C02,3.7105,3.69,26.94,92.227,98.641
2025.7.1 0:00,R01,M02,C03,3.7192,3.242,29.536,73.719,96.328
2025.7.1 0:00,R01,M02,C04,3.6011,3.691,29.217,93.697,96.559
2025.7.1 0:00,R01,M02,C05,3.6036,3.431,30.529,93.613,98.937
2025.7.1 0:00,R01,M02,C06,3.6446,3.796,25.933,86.492,95.249
2025.7.1 0:00,R01,M02,C07,3.7335,3.709,26.666,93.271,98.464
2025.7.1 0:00,R01,M02,C08,3.7275,3.796,27.539,73.748,99.185
2025.7.1 0:00,R01,M02,C09,3.6885,3.347,29.536,90.743,98.788
2025.7.1 0:00,R01,M02,C10,3.6701,3.438,26.416,90.83,97.226
2025.7.1 0:00,R01,M02,C11,3.6542,3.628,28.523,77.927,95.638
2025.7.1 0:00,R01,M02,C12,3.688,3.627,28.502,94.871,97.03
2025.7.1 0:00,R01,M02,C13,3.743,3.646,29.207,93.937,98.112
2025.7.1 0:00,R01,M02,C14,3.6573,3.225,27.426,85.579,99.027
2025.7.1 0:00,R01,M02,C15,3.7466,3.606,28.374,70.952,96.459
2025.7.1 0:00,R01,M02,C16,3.67,3.809,29.589,92.748,98.171
2025.7.1 0:00,R01,M02,C17,3.7328,3.49,30.048,85.936,96.725
2025.7.1 0:00,R01,M02,C18,3.653,3.597,25.175,77.779,95.736
2025.7.1 0:00,R01,M02,C19,3.6806,3.79,28.245,94.97,95.33
2025.7.1 0:00,R01,M02,C20,3.7362,3.338,27.926,92.388,98.255
2025.7.1 0:00,R01,M02,C21,3.7091,3.748,27.89,91.67,98.838
2025.7.1 0:00,R01,M02,C22,3.6463,3.231,25.581,85.397,98.302
2025.7.1 0:00,R01,M02,C23,3.6714,3.665,29.81,93.721,98.377
2025.7.1 0:00,R01,M02,C24,3.7396,3.6,26.617,92.996,96.631
2025.7.1 0:00,R01,M02,C25,3.6682,3.621,29.463,86.087,97.93
2025.7.1 0:00,R01,M02,C26,3.6203,3.539,29.547,74.582,95.749
2025.7.1 0:00,R01,M02,C27,3.7,3.382,26.293,92.889,98.422
2025.7.1 0:00,R01,M02,C28,3.6792,3.227,31.407,91.714,96.139
2025.7.1 0:00,R01,M02,C29,3.6366,3.476,26.798,70.745,95.427
2025.7.1 0:00,R01,M02,C30,3.6864,3.472,26.825,91.882,99.283
2025.7.1 0:00,R01,M02,C31,3.6921,3.672,30.897,90.784,95.164
2025.7.1 0:00,R01,M02,C32,3.6657,3.556,28.628,89.717,95.45
2025.7.1 0:00,R01,M02,C33,3.6736,3.331,30.274,73.659,98.946
2025.7.1 0:00,R01,M02,C34,3.6365,3.594,28.338,94.642,96.06
2025.7.1 0:00,R01,M02,C35,3.717,3.454,27.899,87.17,98.882
2025.7.1 0:00,R01,M02,C36,3.7172,3.444,28.816,93.881,95.389
2025.7.1 0:00,R01,M02,C37,3.7128,3.372,29.116,91.521,98.085
2025.7.1 0:00,R01,M02,C38,3.6317,3.321,30.294,87.439,95.696
2025.7.1 0:00,R01,M02,C39,3.6903,3.321,31.285,91.269,98.62
2025.7.1 0:00,R01,M02,C40,3.7006,3.511,30.487,86.164,97.383
2025.7.1 0:00,R01,M02,C41,3.6995,3.418,26.291,87.786,96.606
2025.7.1 0:00,R01,M02,C42,3.7063,3.47,25.735,74.858,97.49
2025.7.1 0:00,R01,M02,C43,3.6433,3.591,26.236,88.578,95.022
2025.7.1 0:00,R01,M02,C44,3.7253,3.658,29.924,94.66,97.68
2025.7.1 0:00,R01,M02,C45,3.6145,3.678,31.099,92.602,98.655
2025.7.1 0:00,R01,M02,C46,3.6535,3.427,30.435,89.292,97.634
2025.7.1 0:00,R01,M02,C47,3.7311,3.367,29.568,75.447,97.038
2025.7.1 0:00,R01,M02,C48,3.7123,3.356,26.35,87.335,95.672
2025.7.1 0:00,R01,M03,C01,3.6781,3.643,26.543,90.877,96.564
2025.7.1 0:00,R01,M03,C02,3.6905,3.761,30.761,68.49,97.936
2025.7.1 0:00,R01,M03,C03,3.6981,3.458,28.046,88.268,97.385
2025.7.1 0:00,R01,M03,C04,3.669,3.464,31.089,86.087,97.963
2025.7.1 0:00,R01,M03,C05,3.6693,3.373,28.651,93.959,97.57
2025.7.1 0:00,R01,M03,C06,3.7275,3.666,28.845,94.523,96.285
2025.7.1 0:00,R01,M03,C07,3.7329,3.41,27.773,94.229,95.614
2025.7.1 0:00,R01,M03,C08,3.7197,3.736,27.046,87.762,96.125
2025.7.1 0:00,R01,M03,C09,3.6105,3.438,31.147,74.064,96.415
2025.7.1 0:00,R01,M03,C10,3.7046,3.58,25.82,86.091,96.373
2025.7.1 0:00,R01,M03,C11,3.7403,3.308,31.05,90.469,95.729
2025.7.1 0:00,R01,M03,C12,3.636,3.464,27.462,90.708,98.768
2025.7.1 0:00,R01,M03,C13,3.6461,3.48,26.744,89.456,95.584
2025.7.1 0:00,R01,M03,C14,3.6729,3.826,26.686,72.967,99.454
2025.7.1 0:00,R01,M03,C15,3.6676,3.546,28.061,90.764,96.82
2025.7.1 0:00,R01,M03,C16,3.6682,3.368,26.197,86.007,97.346
2025.7.1 0:00,R01,M03,C17,3.7046,3.586,28.711,77.042,97.617
2025.7.1 0:00,R01,M03,C18,3.683,3.611,26.23,87.194,96.485
2025.7.1 0:00,R01,M03,C19,3.6698,3.314,31.684,92.927,99.344
2025.7.1 0:00,R01,M03,C20,3.6832,3.633,28.198,87.126,99.178
2025.7.1 0:00,R01,M03,C21,3.6315,3.829,29.762,70.862,98.424
2025.7.1 0:00,R01,M03,C22,3.6137,3.617,27.265,88.285,95.326
2025.7.1 0:00,R01,M03,C23,3.7243,3.344,30.654,86.139,97.317
2025.7.1 0:00,R01,M03,C24,3.664,3.725,29.366,88.783,96.3
2025.7.1 0:00,R01,M03,C25,3.6459,3.507,28.413,93.223,97.17
2025.7.1 0:00,R01,M03,C26,3.6658,3.308,29.871,90.808,98.039
2025.7.1 0:00,R01,M03,C27,3.7241,3.667,26.374,93.273,96.347
2025.7.1 0:00,R01,M03,C28,3.682,3.535,31.833,75.989,95.608
2025.7.1 0:00,R01,M03,C29,3.6418,3.808,25.097,88.34,95.281
2025.7.1 0:00,R01,M03,C30,3.6321,3.667,30.443,85.714,99.11
2025.7.1 0:00,R01,M03,C31,3.7358,3.588,28.368,87.637,96.648
2025.7.1 0:00,R01,M03,C32,3.7385,3.632,30.992,87.126,98.22
2025.7.1 0:00,R01,M03,C33,3.7433,3.549,28.3,92.372,96.506
2025.7.1 0:00,R01,M03,C34,3.706,3.237,29.574,74.071,98.666
2025.7.1 0:00,R01,M03,C35,3.6341,3.483,28.807,90.408,98.567
2025.7.1 0:00,R01,M03,C36,3.7289,3.267,26.759,71.523,98.491
2025.7.1 0:00,R01,M03,C37,3.7361,3.703,29.796,89.45,96.53
2025.7.1 0:00,R01,M03,C38,3.703,3.311,29.489,85.289,97.75
2025.7.1 0:00,R01,M03,C39,3.7437,3.307,30.855,74.366,95.401
2025.7.1 0:00,R01,M03,C40,3.6063,3.723,30.391,94.45,96.358
2025.7.1 0:00,R01,M03,C41,3.6361,3.444,29.251,86.877,96.871
2025.7.1 0:00,R01,M03,C42,3.6248,3.616,29.811,88.135,98.315
2025.7.1 0:00,R01,M03,C43,3.6515,3.821,27.566,85.147,95.491
2025.7.1 0:00,R01,M03,C44,3.6183,3.78,26.544,85.376,95.979
2025.7.1 0:00,R01,M03,C45,3.672,3.625,26.904,74.209,95.303
2025.7.1 0:00,R01,M03,C46,3.6218,3.464,29.319,85.645,96.735
2025.7.1 0:00,R01,M03,C47,3.6645,3.236,27.318,90.435,96.997
2025.7.1 0:00,R01,M03,C48,3.7018,3.709,30.807,87.415,99.223
2025.7.1 0:00,R01,M04,C01,3.6867,3.643,31.848,87.13,96.07
2025.7.1 0:00,R01,M04,C02,3.6955,3.797,27.067,86.04,95.389
2025.7.1 0:00,R01,M04,C03,3.6768,3.6,25.155,89.021,96.335
2025.7.1 0:00,R01,M04,C04,3.6824,3.61,31.394,74.778,96.927
2025.7.1 0:00,R01,M04,C05,3.6885,3.626,28.914,85.43,97.04
2025.7.1 0:00,R01,M04,C06,3.6478,3.524,30.285,75.209,96.101
2025.7.1 0:00,R01,M04,C07,3.639,3.417,28.971,93.896,98.233
2025.7.1 0:00,R01,M04,C08,3.6652,3.264,28.761,94.322,97.938
2025.7.1 0:00,R01,M04,C09,3.7442,3.588,31.032,87.7,98.239
2025.7.1 0:00,R01,M04,C10,3.6103,3.82,26.795,86.35,97.431
2025.7.1 0:00,R01,M04,C11,3.693,3.291,28.131,85.935,98.462
2025.7.1 0:00,R01,M04,C12,3.6552,3.378,30.215,87.731,99.247
2025.7.1 0:00,R01,M04,C13,3.6282,3.805,28.869,74.592,95.385
2025.7.1 0:00,R01,M04,C14,3.6398,3.785,28.927,93.607,97.061
2025.7.1 0:00,R01,M04,C15,3.6027,3.36,31.459,89.938,97.374
2025.7.1 0:00,R01,M04,C16,3.7416,3.367,27.562,76.383,96.363
2025.7.1 0:00,R01,M04,C17,3.6609,3.598,28.115,91.847,97.241
2025.7.1 0:00,R01,M04,C18,3.6787,3.544,31.259,91.938,96.295
2025.7.1 0:00,R01,M04,C19,3.6436,3.616,26.088,90.153,95.19
2025.7.1 0:00,R01,M04,C20,3.6246,3.707,28.958,93.934,96.71
2025.7.1 0:00,R01,M04,C21,3.6635,3.398,30.736,89.123,98.314
2025.7.1 0:00,R01,M04,C22,3.6273,3.724,31.517,74.282,96.977
2025.7.1 0:00,R01,M04,C23,3.6156,3.571,29.076,91.651,98.957
2025.7.1 0:00,R01,M04,C24,3.6214,3.375,29.412,89.053,97.702
2025.7.1 0:00,R01,M04,C25,3.6448,3.728,26.778,77.034,96.282
2025.7.1 0:00,R01,M04,C26,3.6972,3.587,29.912,86.326,96.779
2025.7.1 0:00,R01,M04,C27,3.6362,3.563,30.966,91.403,97.25
2025.7.1 0:00,R01,M04,C28,3.6708,3.57,29.676,88.322,97.913
2025.7.1 0:00,R01,M04,C29,3.6655,3.361,30.758,89.401,95.172
2025.7.1 0:00,R01,M04,C30,3.6473,3.834,28.101,74.463,97.824
2025.7.1 0:00,R01,M04,C31,3.686,3.742,28.636,87.676,95.581
2025.7.1 0:00,R01,M04,C32,3.6832,3.749,27.758,94.073,96.657
2025.7.1 0:00,R01,M04,C33,3.6953,3.255,25.584,93.475,96.392
2025.7.1 0:00,R01,M04,C34,3.6687,3.792,31.737,87.503,98.655
2025.7.1 0:00,R01,M04,C35,3.688,3.573,26.694,90.393,96.776
2025.7.1 0:00,R01,M04,C36,3.724,3.363,27.002,94.015,99.022
2025.7.1 0:00,R01,M04,C37,3.6049,3.697,26.957,71.089,97.482
2025.7.1 0:00,R01,M04,C38,3.663,3.408,25.007,87.857,97.617
2025.7.1 0:00,R01,M04,C39,3.7019,3.392,26.29,92.079,99.32
2025.7.1 0:00,R01,M04,C40,3.7108,3.522,30.708,88.805,97.666
2025.7.1 0:00,R01,M04,C41,3.6483,3.386,30.818,86.506,96.026
2025.7.1 0:00,R01,M04,C42,3.7193,3.834,31.435,86.299,98.907
2025.7.1 0:00,R01,M04,C43,3.6273,3.808,28.609,72.408,98.43
2025.7.1 0:00,R01,M04,C44,3.7199,3.269,27.916,89.57,98.289
2025.7.1 0:00,R01,M04,C45,3.6499,3.575,28.185,91.888,95.159
2025.7.1 0:00,R01,M04,C46,3.7165,3.452,30.718,89.736,97.314
2025.7.1 0:00,R01,M04,C47,3.6296,3.35,31.383,86.99,99.397
2025.7.1 0:00,R01,M04,C48,3.6559,3.504,26.595,73.796,99.297
2025.7.1 0:00,R01,M05,C01,3.6863,3.347,28.75,75.324,99.492
2025.7.1 0:00,R01,M05,C02,3.6862,3.418,31.905,88.262,98.893
2025.7.1 0:00,R01,M05,C03,3.6913,3.321,31.266,94.057,96.222
2025.7.1 0:00,R01,M05,C04,3.6839,3.667,25.16,93.853,98.753
2025.7.1 0:00,R01,M05,C05,3.6711,3.58,25.047,93.788,98.012
2025.7.1 0:00,R01,M05,C06,3.6947,3.484,27.681,93.008,98.185
2025.7.1 0:00,R01,M05,C07,3.6394,3.826,29.35,68.901,97.358
2025.7.1 0:00,R01,M05,C08,3.6076,3.648,29.433,87.94,95.715
2025.7.1 0:00,R01,M05,C09,3.7088,3.325,31.835,94.373,99.173
2025.7.1 0:00,R01,M05,C10,3.6952,3.481,27.261,70.951,97.774
2025.7.1 0:00,R01,M05,C11,3.6988,3.403,29.465,90.611,97.993
2025.7.1 0:00,R01,M05,C12,3.7438,3.374,30.149,94.886,95.606
2025.7.1 0:00,R01,M05,C13,3.7369,3.724,30.988,86.363,98.569
2025.7.1 0:00,R01,M05,C14,3.6525,3.469,31.255,94.992,97.939
2025.7.1 0:00,R01,M05,C15,3.7416,3.489,26.497,94.467,98.552
2025.7.1 0:00,R01,M05,C16,3.6068,3.302,30.983,94.859,98.426
2025.7.1 0:00,R01,M05,C17,3.7286,3.318,29.403,90.278,98.855
2025.7.1 0:00,R01,M05,C18,3.7108,3.566,30.173,93.347,97.539
2025.7.1 0:00,R01,M05,C19,3.6586,3.402,30.162,89.5,95.735
2025.7.1 0:00,R01,M05,C20,3.66,3.716,28.243,75.475,96.008
2025.7.1 0:00,R01,M05,C21,3.678,3.425,27.525,85.416,95.098
2025.7.1 0:00,R01,M05,C22,3.662,3.848,28.584,86.431,99.392
2025.7.1 0:00,R01,M05,C23,3.7386,3.685,26.184,91.856,95.169
2025.7.1 0:00,R01,M05,C24,3.7302,3.831,26.996,69.756,97.467
2025.7.1 0:00,R01,M05,C25,3.6509,3.326,25.758,94.077,97.582
2025.7.1 0:00,R01,M05,C26,3.6311,3.31,28.117,85.147,98.47
2025.7.1 0:00,R01,M05,C27,3.7048,3.608,29.165,90.111,98.712
2025.7.1 0:00,R01,M05,C28,3.6764,3.262,28.598,91.072,96.72
2025.7.1 0:00,R01,M05,C29,3.6036,3.729,25.135,86.201,98.039
2025.7.1 0:00,R01,M05,C30,3.6054,3.326,29.091,92.09,97.221
2025.7.1 0:00,R01,M05,C31,3.6942,3.418,29.693,94.307,99.271
2025.7.1 0:00,R01,M05,C32,3.6933,3.843,25.29,69.322,96.87
2025.7.1 0:00,R01,M05,C33,3.7387,3.426,27.867,89.66,98.717
2025.7.1 0:00,R01,M05,C34,3.6581,3.789,31.431,85.599,97.733
2025.7.1 0:00,R01,M05,C35,3.7324,3.402,28.703,73.394,97.816
2025.7.1 0:00,R01,M05,C36,3.6198,3.345,28.577,91.03,96.656
2025.7.1 0:00,R01,M05,C37,3.6919,3.682,25.381,91.364,98.074
2025.7.1 0:00,R01,M05,C38,3.716,3.599,31.446,90.515,97.803
2025.7.1 0:00,R01,M05,C39,3.6244,3.35,29.451,92.48,96.864
2025.7.1 0:00,R01,M05,C40,3.7485,3.604,29.673,77.715,98.308
2025.7.1 0:00,R01,M05,C41,3.648,3.723,31.759,73.309,95.355
2025.7.1 0:00,R01,M05,C42,3.7428,3.618,27.765,92.699,97.529
2025.7.1 0:00,R01,M05,C43,3.7169,3.323,26.438,90.426,97.915
2025.7.1 0:00,R01,M05,C44,3.7035,3.652,25.031,91.59,96.389
2025.7.1 0:00,R01,M05,C45,3.6696,3.45,25.06,88.922,96.564
2025.7.1 0:00,R01,M05,C46,3.6779,3.544,25.192,77.135,98.613
2025.7.1 0:00,R01,M05,C47,3.626,3.673,31.404,90.735,98.496
2025.7.1 0:00,R01,M05,C48,3.6691,3.414,28.897,93.15,99.252
2025.7.1 0:00,R01,M06,C01,3.6433,3.493,25.576,94.939,97.453
2025.7.1 0:00,R01,M06,C02,3.6964,3.503,28.923,88.788,97.803
2025.7.1 0:00,R01,M06,C03,3.7411,3.577,27.658,91.469,98.673
2025.7.1 0:00,R01,M06,C04,3.6678,3.807,28.197,76.305,99.346
2025.7.1 0:00,R01,M06,C05,3.6616,3.299,25.157,91.71,98.942
2025.7.1 0:00,R01,M06,C06,3.6652,3.349,25.346,93.88,98.495
2025.7.1 0:00,R01,M06,C07,3.6796,3.747,27.046,94.615,95.327
2025.7.1 0:00,R01,M06,C08,3.6899,3.643,29.066,70.57,99.105
2025.7.1 0:00,R01,M06,C09,3.6731,3.419,27.294,89.937,96.327
2025.7.1 0:00,R01,M06,C10,3.6819,3.342,31.748,90.462,98.999
2025.7.1 0:00,R01,M06,C11,3.6721,3.505,31.681,85.451,96.411
2025.7.1 0:00,R01,M06,C12,3.7321,3.639,26.367,91.812,95.211
2025.7.1 0:00,R01,M06,C13,3.7069,3.477,29.352,86.453,98.805
2025.7.1 0:00,R01,M06,C14,3.7232,3.802,27.846,93.488,96.167
2025.7.1 0:00,R01,M06,C15,3.6579,3.359,30.064,76.247,97.461
2025.7.1 0:00,R01,M06,C16,3.701,3.549,26.202,94.918,97.443
2025.7.1 0:00,R01,M06,C17,3.6012,3.414,30.658,86.269,95.816
2025.7.1 0:00,R01,M06,C18,3.6206,3.358,26.876,72.818,95.792
2025.7.1 0:00,R01,M06,C19,3.6501,3.713,28.374,87.177,98.779
2025.7.1 0:00,R01,M06,C20,3.6565,3.269,26.257,89.994,97.947
2025.7.1 0:00,R01,M06,C21,3.7362,3.656,28.723,88.831,96.572
2025.7.1 0:00,R01,M06,C22,3.6168,3.737,31.891,92.423,98.311
2025.7.1 0:00,R01,M06,C23,3.6905,3.422,30.806,76.065,96.51
2025.7.1 0:00,R01,M06,C24,3.6923,3.662,29.726,87.543,99.294
2025.7.1 0:00,R01,M06,C25,3.7032,3.418,30.263,93.579,97.487
2025.7.1 0:00,R01,M06,C26,3.7021,3.308,28.132,92.396,96.907
2025.7.1 0:00,R01,M06,C27,3.7306,3.428,27.675,91.097,95.373
2025.7.1 0:00,R01,M06,C28,3.7416,3.76,26.773,92.137,98.242
2025.7.1 0:00,R01,M06,C29,3.7191,3.382,31.306,75.466,97.521
2025.7.1 0:00,R01,M06,C30,3.6406,3.33,29.904,94.487,97.553
2025.7.1 0:00,R01,M06,C31,3.7327,3.67,27.28,71.387,96.834
2025.7.1 0:00,R01,M06,C32,3.6285,3.29,26.316,90.363,95.355
2025.7.1 0:00,R01,M06,C33,3.7322,3.855,26.308,91.514,97.342
2025.7.1 0:00,R01,M06,C34,3.6609,3.434,28.016,88.327,96.38
2025.7.1 0:00,R01,M06,C35,3.6075,3.577,29.025,91.85,96.738
2025.7.1 0:00,R01,M06,C36,3.6679,3.371,26.218,85.286,96.334
2025.7.1 0:00,R01,M06,C37,3.6625,3.616,31.66,92.678,95.454
2025.7.1 0:00,R01,M06,C38,3.6054,3.688,28.028,69.152,99.174
2025.7.1 0:00,R01,M06,C39,3.7263,3.63,28.959,93.938,99.354
2025.7.1 0:00,R01,M06,C40,3.7141,3.491,31.656,90.429,97.077
2025.7.1 0:00,R01,M06,C41,3.6799,3.741,31.193,94.41,99.497
2025.7.1 0:00,R01,M06,C42,3.6576,3.744,31.714,85.141,96.111
2025.7.1 0:00,R01,M06,C43,3.6132,3.346,29.169,88.967,98.251
2025.7.1 0:00,R01,M06,C44,3.7265,3.723,27.102,77.629,97.648
2025.7.1 0:00,R01,M06,C45,3.7163,3.519,25.068,94.115,97.024
2025.7.1 0:00,R01,M06,C46,3.6351,3.774,30.782,88.999,95.288
2025.7.1 0:00,R01,M06,C47,3.685,3.765,27.313,69.408,96.015
2025.7.1 0:00,R01,M06,C48,3.651,3.419,26.796,87.781,97.218
2025.7.1 0:00,R01,M07,C01,3.7376,3.411,30.36,86.85,97.334
2025.7.1 0:00,R01,M07,C02,3.6406,3.858,26.351,77.665,97.364
2025.7.1 0:00,R01,M07,C03,3.6575,3.775,29.774,91.798,99.422
2025.7.1 0:00,R01,M07,C04,3.6354,3.632,26.645,93.876,97.737
2025.7.1 0:00,R01,M07,C05,3.6593,3.378,26.155,90.858,95.846
2025.7.1 0:00,R01,M07,C06,3.7497,3.754,26.13,76.601,95.707
2025.7.1 0:00,R01,M07,C07,3.6279,3.6,30.142,88.255,97.275
2025.7.1 0:00,R01,M07,C08,3.6349,3.55,31.115,92.179,95.138
2025.7.1 0:00,R01,M07,C09,3.7215,3.692,27.17,94.537,98.403
2025.7.1 0:00,R01,M07,C10,3.7369,3.562,27.984,89.848,97.596
2025.7.1 0:00,R01,M07,C11,3.7115,3.831,30.914,93.222,99.335
2025.7.1 0:00,R01,M07,C12,3.6622,3.583,29.906,75.242,96.607
2025.7.1 0:00,R01,M07,C13,3.6884,3.56,27.137,87.231,98.662
2025.7.1 0:00,R01,M07,C14,3.6711,3.671,25.103,77.799,96.928
2025.7.1 0:00,R01,M07,C15,3.6674,3.366,25.541,86.894,96.135
2025.7.1 0:00,R01,M07,C16,3.7102,3.335,29.409,90.782,95.247
2025.7.1 0:00,R01,M07,C17,3.6252,3.357,31.096,88.233,96.031
2025.7.1 0:00,R01,M07,C18,3.7477,3.314,28.294,91.002,97.146
2025.7.1 0:00,R01,M07,C19,3.6316,3.374,30.12,77.673,95.254
2025.7.1 0:00,R01,M07,C20,3.6898,3.62,25.335,92.595,98.687
2025.7.1 0:00,R01,M07,C21,3.7005,3.323,29.284,91.83,96.878
2025.7.1 0:00,R01,M07,C22,3.6203,3.644,27.518,89.858,96.505
2025.7.1 0:00,R01,M07,C23,3.7146,3.585,30.007,94.607,96.454
2025.7.1 0:00,R01,M07,C24,3.6781,3.294,27.793,92.27,97.471
2025.7.1 0:00,R01,M07,C25,3.7444,3.321,31.704,94.774,97.173
2025.7.1 0:00,R01,M07,C26,3.6339,3.67,29.921,93.316,95.048
2025.7.1 0:00,R01,M07,C27,3.6531,3.369,26.343,76.046,98.843
2025.7.1 0:00,R01,M07,C28,3.6344,3.559,29.364,86.461,97.752
2025.7.1 0:00,R01,M07,C29,3.7241,3.429,26.527,88.304,96.849
2025.7.1 0:00,R01,M07,C30,3.6241,3.441,27.904,91.807,97.861
2025.7.1 0:00,R01,M07,C31,3.687,3.674,27.347,89.892,97.757
2025.7.1 0:00,R01,M07,C32,3.7231,3.485,25.168,85.361,96.702
2025.7.1 0:00,R01,M07,C33,3.6113,3.861,26.948,71.658,99.438
2025.7.1 0:00,R01,M07,C34,3.6076,3.3,28.082,87.029,96.785
2025.7.1 0:00,R01,M07,C35,3.6652,3.808,25.788,85.041,95.686
2025.7.1 0:00,R01,M07,C36,3.728,3.805,30.67,75.907,96.023
2025.7.1 0:00,R01,M07,C37,3.7031,3.345,28.303,85.05,96.252
2025.7.1 0:00,R01,M07,C38,3.619,3.721,25.728,85.211,97.305
2025.7.1 0:00,R01,M07,C39,3.6202,3.293,25.273,85.185,97.504
2025.7.1 0:00,R01,M07,C40,3.6373,3.345,30.752,90.366,95.149
2025.7.1 0:00,R01,M07,C41,3.7412,3.517,26.28,86.256,97.469
2025.7.1 0:00,R01,M07,C42,3.7414,3.705,28.705,68.139,97.448
2025.7.1 0:00,R01,M07,C43,3.7186,3.48,27.794,90.427,98.296
2025.7.1 0:00,R01,M07,C44,3.6007,3.4,31.771,85.249,95.908
2025.7.1 0:00,R01,M07,C45,3.6582,3.501,31.744,73.366,98.383
2025.7.1 0:00,R01,M07,C46,3.6038,3.724,28.804,88.475,98.71
2025.7.1 0:00,R01,M07,C47,3.6212,3.688,31.287,85.151,98.611
2025.7.1 0:00,R01,M07,C48,3.6603,3.628,28.997,89.197,95.978
2025.7.1 0:00,R01,M08,C01,3.6747,3.286,31.008,55.274,98.795
2025.7.1 0:00,R01,M08,C02,3.6632,3.681,31.41,61.728,98.89
2025.7.1 0:00,R01,M08,C03,3.6483,3.47,31.21,66.723,99.425
2025.7.1 0:00,R01,M08,C04,3.6511,3.751,30.955,70.846,99.432
2025.7.1 0:00,R01,M08,C05,3.654,3.587,30.128,57.112,99.075
2025.7.1 0:00,R01,M08,C06,3.6761,3.311,30.609,64.403,98.908
2025.7.1 0:00,R01,M08,C07,3.6396,3.712,29.892,61.083,98.711
2025.7.1 0:00,R01,M08,C08,3.6428,3.427,30.334,67.338,98.63
2025.7.1 0:00,R01,M08,C09,3.6699,3.663,30.987,65.25,99.238
2025.7.1 0:00,R01,M08,C10,3.6503,3.537,30.044,57.421,99.434
2025.7.1 0:00,R01,M08,C11,3.6468,3.298,29.918,60.614,98.807
2025.7.1 0:00,R01,M08,C12,3.6485,3.339,31.464,69.153,98.694
2025.7.1 0:00,R01,M08,C13,3.6563,3.629,30.794,67.214,98.9
2025.7.1 0:00,R01,M08,C14,3.6531,3.47,30.985,65.632,98.682
2025.7.1 0:00,R01,M08,C15,3.6566,3.833,31.435,57.119,98.86
2025.7.1 0:00,R01,M08,C16,3.655,3.328,30.857,64.094,98.721
2025.7.1 0:00,R01,M08,C17,3.678,3.716,31.684,63.022,99.221
2025.7.1 0:00,R01,M08,C18,3.6487,3.333,31.479,69.083,98.599
2025.7.1 0:00,R01,M08,C19,3.6784,3.479,31.266,66.398,98.766
2025.7.1 0:00,R01,M08,C20,3.6429,3.439,31.034,57.731,98.651
2025.7.1 0:00,R01,M08,C21,3.6432,3.622,31.485,58.044,98.672
2025.7.1 0:00,R01,M08,C22,3.6601,3.677,30.908,64.926,99.019
2025.7.1 0:00,R01,M08,C23,3.6728,3.76,29.91,65.972,99.049
2025.7.1 0:00,R01,M08,C24,3.6548,3.323,31.357,73.873,98.784
2025.7.1 0:00,R01,M08,C25,3.662,3.371,30.443,53.678,99.19
2025.7.1 0:00,R01,M08,C26,3.6633,3.55,29.939,59.536,98.987
